,아이디,댓글 내용,댓글 시간
1014,  나는기여어,1일,2년 전
1015,  Hoon Koo,나마스떼,1년 전
1016,  bli,나마스떼,3년 전
1017,  비봄,나마스떼,3년 전
1018,  Woo-Young Chang,나마스떼,1년 전
1019,  Sunok Lee,라마스떼ㅡ,1년 전
1020,  Sunok Lee,라마스떼ㅡ,1년 전
1021,  Sunok Lee,라마스떼ㅡ,2년 전
1022,  Sunok Lee,라마스떼ㅡ,2년 전
1023,  Sunok Lee,라마스떼ㅡ,2년 전
1024,  동그래,나마스때,2년 전
1025,  김경수,나마스떼,4개월 전
1026,  연냥,200625,2년 전
1027,  Sunok Lee,라마스데ㅡ,2년 전
1028,  Sunok Lee,나마스데ㅡ,2년 전
1029,  Sunok Lee,나마스데ㅡ,2년 전
1030,  오메오메,소년아닌거같은데,1년 전
1031,  lillili,1,1년 전
1032,  sun ray renee sachi,요가 할배 아님?,8개월 전
